Company,TypeName,OpSys,Resolution_Width,Resolution_Height,Pixels,IPS,Touchscreen,Inches,Weight,Ram,Memory_SSD,Memory_HDD,Memory_Hybrid,Memory_Flash,Gpu_Nvidia,Gpu_AMD,Gpu_Intel,Gpu_ARM,Cpu_Intel,Cpu_AMD,Cpu_Samsung,Cpu_GHz,Price
Lenovo,Ultrabook,Windows 7,1920,1080,2073600,0,0,14.0,1.7,8,256,0,0,0,0,0,1,0,1,0,0,2.6,79866.72
MSI,Gaming,Windows 10,1920,1080,2073600,0,0,14.0,1.7,16,256,1024,0,0,1,0,0,0,1,0,0,2.6,94252.32
HP,Gaming,Windows 10,1920,1080,2073600,1,0,15.6,2.62,8,0,1024,0,0,1,0,0,0,1,0,0,2.8,47898.72
Lenovo,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.2,8,0,1024,0,0,0,0,1,0,1,0,0,2.0,24455.52
HP,Notebook,No OS,1366,768,1049088,0,0,15.6,2.1,4,0,500,0,0,0,0,1,0,1,0,0,2.3,25414.0272
Dell,Gaming,Windows 10,3840,2160,8294400,0,0,15.6,2.62,8,128,1024,0,0,1,0,0,0,1,0,0,2.8,79813.44
Lenovo,Notebook,Windows 10,1920,1080,2073600,1,0,15.6,1.95,8,256,0,0,0,0,0,1,0,1,0,0,2.5,74059.2
Lenovo,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.2,4,0,1024,0,0,1,0,0,0,1,0,0,2.0,24935.04
HP,Notebook,Windows 10,1366,768,1049088,0,0,14.0,1.44,2,0,0,0,32,0,0,1,0,1,0,0,1.6,13266.72
MSI,Gaming,Windows 10,1920,1080,2073600,1,0,15.6,2.2,8,0,1024,0,0,1,0,0,0,1,0,0,2.7,44701.92
HP,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,1.96,8,256,0,0,0,0,0,1,0,1,0,0,2.5,36177.12
HP,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.1,16,512,0,0,0,0,0,1,0,1,0,0,1.8,61751.52
Asus,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.2,4,0,500,0,0,0,0,1,0,1,0,0,1.6,19660.32
Lenovo,Notebook,No OS,1366,768,1049088,0,0,15.6,2.1,4,0,500,0,0,0,0,1,0,1,0,0,2.3,21205.44
Lenovo,Notebook,No OS,1920,1080,2073600,0,0,15.6,2.2,8,0,1024,0,0,1,0,0,0,1,0,0,2.7,37775.52
Asus,Notebook,Windows 10,1920,1080,2073600,0,0,14.0,2.0,4,256,0,0,0,0,0,1,0,1,0,0,2.4,40972.32
Lenovo,Notebook,Windows 7,1920,1080,2073600,0,0,15.6,2.32,4,0,0,1024,0,0,0,1,0,1,0,0,2.5,43956.0
Lenovo,Gaming,Windows 10,1920,1080,2073600,1,0,15.6,3.31,16,512,0,0,0,1,0,0,0,1,0,0,2.6,69530.4
MSI,Gaming,Windows 10,1920,1080,2073600,0,0,15.6,1.91,16,128,1024,0,0,1,0,0,0,1,0,0,2.6,114731.5536
HP,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.07,4,0,500,0,0,0,0,1,0,1,0,0,2.3,34632.0
Lenovo,2 in 1 Convertible,Windows 10,2560,1440,3686400,1,1,14.0,1.36,8,256,0,0,0,0,0,1,0,1,0,0,2.3,87219.36
Lenovo,Ultrabook,Windows 10,1920,1080,2073600,0,0,15.6,1.54,6,256,0,0,0,1,0,0,0,1,0,0,2.7,44275.68
Dell,Notebook,Linux,1920,1080,2073600,0,0,15.6,1.98,8,256,0,0,0,1,0,0,0,1,0,0,2.7,47686.1328
Acer,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.1,4,0,500,0,0,0,0,1,0,1,0,0,2.0,17742.24
HP,Notebook,Windows 10,1920,1080,2073600,1,0,15.6,2.18,6,0,1024,0,0,1,0,0,0,1,0,0,2.6,42570.72
Asus,Gaming,Windows 10,1920,1080,2073600,1,0,15.6,2.591,8,256,1024,0,0,1,0,0,0,1,0,0,2.6,48431.52
Dell,2 in 1 Convertible,Windows 10,1920,1080,2073600,0,1,15.6,2.09,16,512,0,0,0,0,0,1,0,1,0,0,2.7,62817.12
Acer,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.23,4,256,0,0,0,1,0,0,0,1,0,0,2.5,36816.48
Dell,Ultrabook,Linux,3200,1800,5760000,0,1,13.3,1.23,8,256,0,0,0,0,0,1,0,1,0,0,2.4,58554.72
Acer,Gaming,Windows 10,1920,1080,2073600,1,0,17.3,4.2,16,256,1024,0,0,1,0,0,0,1,0,0,2.8,138474.72
Lenovo,Gaming,Windows 10,1920,1080,2073600,1,0,15.6,2.4,8,0,1024,0,0,1,0,0,0,1,0,0,2.5,43636.32
Samsung,2 in 1 Convertible,Chrome OS,2400,1600,3840000,1,1,12.3,1.15,4,0,0,0,32,0,0,0,1,0,0,1,2.0,35111.52
HP,Notebook,Windows 10,1366,768,1049088,0,0,15.6,1.86,4,0,500,0,0,0,0,1,0,1,0,0,2.5,25840.8
Apple,Ultrabook,Mac OS X,2304,1440,3317760,1,0,12.0,0.92,8,0,0,0,256,0,0,1,0,1,0,0,1.1,61964.64
Dell,2 in 1 Convertible,Windows 10,1920,1080,2073600,1,1,13.3,1.6,8,256,0,0,0,0,0,1,0,1,0,0,2.5,63882.72
HP,Notebook,Windows 10,1920,1080,2073600,1,0,15.6,2.21,12,128,1024,0,0,1,0,0,0,1,0,0,2.8,70702.56
Lenovo,Notebook,No OS,1366,768,1049088,0,0,15.6,1.9,4,0,1024,0,0,0,1,0,0,1,0,0,2.0,19607.04
Asus,Gaming,Windows 10,1920,1080,2073600,1,0,17.3,4.3,16,512,1024,0,0,1,0,0,0,1,0,0,2.6,114552.0
Acer,Notebook,Linux,1366,768,1049088,0,0,15.6,2.1,4,0,1024,0,0,0,0,1,0,1,0,0,2.0,14492.16
MSI,Gaming,Windows 10,1920,1080,2073600,0,0,17.3,2.43,16,256,1024,0,0,1,0,0,0,1,0,0,2.8,109165.392
Dell,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.3,4,128,0,0,0,0,1,0,0,1,0,0,2.0,26586.72
Lenovo,Notebook,No OS,1366,768,1049088,0,0,15.6,2.2,8,0,500,0,0,1,0,0,0,1,0,0,2.5,33513.12
Dell,2 in 1 Convertible,Windows 10,1920,1080,2073600,0,1,15.6,2.0,16,512,0,0,0,0,0,1,0,1,0,0,1.8,68464.8
Dell,Ultrabook,Windows 10,3200,1800,5760000,0,1,13.3,1.2,16,512,0,0,0,0,0,1,0,1,0,0,2.7,142790.4
Asus,Gaming,Windows 10,1920,1080,2073600,0,0,15.6,2.2,8,0,1024,0,0,1,0,0,0,1,0,0,2.6,62284.32
Dell,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.36,8,256,0,0,0,0,1,0,0,1,0,0,2.5,47365.92
HP,Notebook,Windows 10,1366,768,1049088,0,0,15.6,1.91,8,256,0,0,0,0,0,1,0,1,0,0,2.5,30849.12
Lenovo,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.2,4,0,500,0,0,0,1,0,0,0,1,0,2.2,15930.72
Acer,Notebook,Windows 10,1600,900,1440000,0,0,17.3,3.3,8,0,1024,0,0,1,0,0,0,1,0,0,2.0,33513.12
Asus,Gaming,Windows 10,1920,1080,2073600,0,0,15.6,2.2,16,256,1024,0,0,1,0,0,0,1,0,0,2.8,130482.72
Apple,Ultrabook,Mac OS X,2304,1440,3317760,1,0,12.0,0.92,8,0,0,0,512,0,0,1,0,1,0,0,1.2,68145.12
Asus,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.2,16,128,1024,0,0,1,0,0,0,1,0,0,2.8,93186.72
MSI,Gaming,Windows 10,1920,1080,2073600,1,0,17.3,2.43,16,256,1024,0,0,1,0,0,0,1,0,0,2.6,103842.1872
Dell,2 in 1 Convertible,Windows 10,1920,1080,2073600,1,1,15.6,2.191,8,256,0,0,0,0,0,1,0,1,0,0,2.5,53226.72
Asus,Gaming,Windows 10,1920,1080,2073600,0,0,17.3,2.9,16,256,1024,0,0,1,0,0,0,1,0,0,2.8,103842.72
Acer,Netbook,Chrome OS,1366,768,1049088,0,0,11.6,1.3,2,32,0,0,0,0,0,1,0,1,0,0,1.5,9270.72
Acer,Notebook,Windows 10,1600,900,1440000,0,0,17.3,3.3,4,0,1024,0,0,1,0,0,0,1,0,0,2.0,31861.44
Lenovo,Notebook,No OS,1600,900,1440000,0,0,17.3,2.8,8,0,1024,0,0,0,0,1,0,1,0,0,2.5,28717.92
Lenovo,Gaming,Windows 10,1920,1080,2073600,1,0,15.6,2.6,8,128,1024,0,0,1,0,0,0,1,0,0,2.6,67772.16
Acer,2 in 1 Convertible,Windows 10,1920,1080,2073600,1,1,14.0,1.2,8,256,0,0,0,0,0,1,0,1,0,0,1.3,61218.72
Lenovo,Notebook,Windows 10,1920,1080,2073600,1,0,15.6,2.3,8,256,0,0,0,0,0,1,0,1,0,0,2.6,81465.12
MSI,Gaming,Windows 10,1920,1080,2073600,0,0,15.6,2.2,8,128,1024,0,0,1,0,0,0,1,0,0,2.6,78647.1408
HP,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.1,6,0,1024,0,0,0,1,0,0,0,1,0,2.7,28185.12
Dell,Ultrabook,Windows 7,1920,1080,2073600,0,1,12.5,1.26,8,256,0,0,0,0,0,1,0,1,0,0,2.4,91288.3536
Dell,2 in 1 Convertible,Windows 10,1920,1080,2073600,0,1,15.0,2.08,4,0,500,0,0,0,0,1,0,1,0,0,2.4,27119.52
Asus,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.65,4,0,1024,0,0,0,0,1,0,1,0,0,1.6,16463.52
Dell,Ultrabook,Windows 10,3200,1800,5760000,0,1,13.3,1.29,8,256,0,0,0,0,0,1,0,1,0,0,2.7,78694.56
Dell,Notebook,Linux,1366,768,1049088,0,0,15.6,2.18,4,0,1024,0,0,0,0,1,0,1,0,0,2.5,27804.7008
Lenovo,Gaming,Windows 10,1920,1080,2073600,1,1,15.6,2.6,16,128,1024,0,0,1,0,0,0,1,0,0,2.6,54825.12
MSI,Gaming,Windows 10,1920,1080,2073600,0,0,15.6,2.2,8,128,1024,0,0,1,0,0,0,1,0,0,2.8,61218.72
Lenovo,Netbook,Windows 10,1920,1080,2073600,1,1,12.5,1.3,16,512,0,0,0,0,0,1,0,1,0,0,2.5,87912.0
Razer,Gaming,Windows 10,1920,1080,2073600,0,0,14.0,1.95,16,1024,0,0,0,1,0,0,0,1,0,0,2.8,186426.72
Dell,Notebook,Windows 10,1366,768,1049088,0,1,15.6,2.3,8,0,1024,0,0,0,0,1,0,1,0,0,2.4,24988.8528
MSI,Gaming,Windows 10,1920,1080,2073600,0,0,17.3,2.7,16,256,1024,0,0,1,0,0,0,1,0,0,2.8,85141.44
Apple,Ultrabook,Mac OS X,1366,768,1049088,0,0,11.6,1.08,4,0,0,0,256,0,0,1,0,1,0,0,1.6,51095.52
HP,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.1,4,0,1024,0,0,0,0,1,0,1,0,0,2.0,25467.84
HP,Ultrabook,Windows 7,2560,1440,3686400,0,0,14.0,1.54,8,256,0,0,0,0,0,1,0,1,0,0,2.5,117119.5632
Dell,Notebook,Windows 7,1366,768,1049088,0,0,15.6,2.24,4,0,500,0,0,0,0,1,0,1,0,0,2.3,39267.36
MSI,Gaming,Windows 10,1920,1080,2073600,0,0,15.6,2.3,8,128,1024,0,0,1,0,0,0,1,0,0,2.6,62284.32
Lenovo,Notebook,Windows 10,1920,1080,2073600,1,0,13.3,1.4,16,512,0,0,0,0,0,1,0,1,0,0,2.7,79866.72
Lenovo,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.2,6,256,0,0,0,0,1,0,0,0,1,0,3.6,31838.5296
Asus,Ultrabook,Windows 10,1920,1080,2073600,0,0,13.3,1.45,8,256,0,0,0,0,0,1,0,1,0,0,2.5,68198.4
Acer,Notebook,Linux,1366,768,1049088,0,0,15.6,2.4,4,0,500,0,0,0,0,1,0,1,0,0,2.0,19276.704
Dell,2 in 1 Convertible,Windows 10,1920,1080,2073600,0,1,17.3,2.77,16,512,0,0,0,1,0,0,0,1,0,0,2.7,95850.72
HP,Notebook,Windows 7,1920,1080,2073600,0,0,14.0,1.54,4,256,0,0,0,0,0,1,0,1,0,0,2.3,58607.4672
Asus,Gaming,Windows 10,1920,1080,2073600,1,0,15.6,2.5,16,256,1024,0,0,1,0,0,0,1,0,0,2.8,85248.0
Dell,Notebook,Windows 10,1366,768,1049088,0,0,14.0,1.6,4,0,500,0,0,0,0,1,0,1,0,0,2.5,46620.0
Asus,Gaming,Windows 10,1920,1080,2073600,1,0,15.6,2.34,16,256,1024,0,0,1,0,0,0,1,0,0,2.6,123876.0
Lenovo,Notebook,No OS,1920,1080,2073600,1,0,15.6,2.3,8,256,0,0,0,0,0,1,0,1,0,0,2.5,30529.44
Dell,2 in 1 Convertible,Windows 10,3200,1800,5760000,0,1,13.3,1.24,8,256,0,0,0,0,0,1,0,1,0,0,1.2,96596.64
Dell,Notebook,Linux,1366,768,1049088,0,0,15.6,2.2,4,0,500,0,0,0,0,1,0,1,0,0,1.6,17262.72
HP,Notebook,Windows 10,1366,768,1049088,0,0,15.6,1.86,4,0,500,0,0,0,1,0,0,0,1,0,2.5,21258.72
Lenovo,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.4,6,128,0,0,0,1,0,0,0,1,0,0,2.3,30316.32
Lenovo,Notebook,Windows 10,1920,1080,2073600,1,0,14.0,1.9,8,256,0,0,0,0,0,1,0,1,0,0,2.3,57116.16
Dell,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.2,4,0,500,0,0,0,0,1,0,1,0,0,1.6,23655.7872
Asus,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.0,4,0,1024,0,0,0,0,1,0,1,0,0,1.1,18061.92
Asus,Gaming,Windows 10,1920,1080,2073600,1,0,17.3,4.0,16,128,1024,0,0,1,0,0,0,1,0,0,2.6,101232.0
Dell,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.29,4,0,500,0,0,0,0,1,0,1,0,0,2.0,26107.2
Lenovo,Notebook,Windows 7,1920,1080,2073600,0,0,15.6,2.32,8,0,0,1024,0,0,1,0,0,1,0,0,2.5,47685.6
MSI,Gaming,Windows 10,1920,1080,2073600,0,0,15.6,2.4,8,128,1024,0,0,1,0,0,0,1,0,0,2.6,65481.12
Lenovo,2 in 1 Convertible,Windows 10,1920,1080,2073600,0,1,14.0,1.8,4,128,0,0,0,0,0,1,0,1,0,0,2.3,44382.7728
Asus,Ultrabook,Windows 10,1920,1080,2073600,1,0,13.3,1.2,8,512,0,0,0,0,0,1,0,1,0,0,0.9,38841.12
Dell,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.3,6,0,1024,0,0,0,0,1,0,1,0,0,2.4,24455.52
Acer,Notebook,Linux,1366,768,1049088,0,0,15.6,2.4,4,0,500,0,0,0,0,1,0,1,0,0,1.6,15397.92
Dell,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.2,2,0,500,0,0,0,0,1,0,1,0,0,1.6,20193.12
Lenovo,Notebook,Windows 10,1920,1080,2073600,1,0,15.6,2.6,8,0,1024,0,0,1,0,0,0,1,0,0,2.6,47898.72
HP,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.04,6,0,0,1024,0,0,1,0,0,0,1,0,2.9,29303.4672
Dell,Notebook,Linux,1366,768,1049088,0,0,15.6,2.3,8,0,1024,0,0,0,1,0,0,1,0,0,2.7,42943.1472
HP,Netbook,Windows 10,1366,768,1049088,0,0,11.6,1.17,2,0,0,0,32,0,0,1,0,1,0,0,1.6,11135.52
Asus,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.2,4,0,500,0,0,1,0,0,0,1,0,0,2.5,38378.6496
Lenovo,2 in 1 Convertible,Windows 10,1920,1080,2073600,1,1,14.0,1.8,4,128,0,0,0,0,0,1,0,1,0,0,2.5,33992.64
Lenovo,2 in 1 Convertible,Windows 10,3200,1800,5760000,1,1,13.3,1.3,16,512,0,0,0,0,0,1,0,1,0,0,2.5,79866.72
Lenovo,Notebook,Windows 10,1366,768,1049088,0,0,14.0,1.5,2,0,0,0,64,0,0,1,0,1,0,0,1.6,12201.12
HP,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.19,6,0,1024,0,0,0,1,0,0,1,0,0,2.5,40705.92
Asus,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.2,4,0,500,0,0,0,0,1,0,1,0,0,1.6,19660.32
Asus,Ultrabook,Windows 10,1920,1080,2073600,1,0,13.3,1.2,8,512,0,0,0,0,0,1,0,1,0,0,0.9,38841.12
Dell,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.3,6,0,1024,0,0,0,0,1,0,1,0,0,2.4,24455.52
Acer,Notebook,Linux,1366,768,1049088,0,0,15.6,2.4,4,0,500,0,0,0,0,1,0,1,0,0,1.6,15397.92
Dell,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.2,2,0,500,0,0,0,0,1,0,1,0,0,1.6,20193.12
Lenovo,Notebook,Windows 10,1920,1080,2073600,1,0,15.6,2.6,8,0,1024,0,0,1,0,0,0,1,0,0,2.6,47898.72
HP,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.04,6,0,0,1024,0,0,1,0,0,0,1,0,2.9,29303.4672
Dell,Notebook,Linux,1366,768,1049088,0,0,15.6,2.3,8,0,1024,0,0,0,1,0,0,1,0,0,2.7,42943.1472
HP,Netbook,Windows 10,1366,768,1049088,0,0,11.6,1.17,2,0,0,0,32,0,0,1,0,1,0,0,1.6,11135.52
Asus,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.2,4,0,500,0,0,1,0,0,0,1,0,0,2.5,38378.6496
Lenovo,2 in 1 Convertible,Windows 10,1920,1080,2073600,1,1,14.0,1.8,4,128,0,0,0,0,0,1,0,1,0,0,2.5,33992.64
Lenovo,2 in 1 Convertible,Windows 10,3200,1800,5760000,1,1,13.3,1.3,16,512,0,0,0,0,0,1,0,1,0,0,2.5,79866.72
Lenovo,Notebook,Windows 10,1366,768,1049088,0,0,14.0,1.5,2,0,0,0,64,0,0,1,0,1,0,0,1.6,12201.12
HP,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.19,6,0,1024,0,0,0,1,0,0,1,0,0,2.5,40705.92
Asus,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.2,4,0,500,0,0,0,0,1,0,1,0,0,1.6,19660.32
Asus,Ultrabook,Windows 10,1920,1080,2073600,1,0,13.3,1.2,8,512,0,0,0,0,0,1,0,1,0,0,0.9,38841.12
Dell,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.3,6,0,1024,0,0,0,0,1,0,1,0,0,2.4,24455.52
Acer,Notebook,Linux,1366,768,1049088,0,0,15.6,2.4,4,0,500,0,0,0,0,1,0,1,0,0,1.6,15397.92
Dell,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.2,2,0,500,0,0,0,0,1,0,1,0,0,1.6,20193.12
Lenovo,Notebook,Windows 10,1920,1080,2073600,1,0,15.6,2.6,8,0,1024,0,0,1,0,0,0,1,0,0,2.6,47898.72
HP,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.04,6,0,0,1024,0,0,1,0,0,0,1,0,2.9,29303.4672
Dell,Notebook,Linux,1366,768,1049088,0,0,15.6,2.3,8,0,1024,0,0,0,1,0,0,1,0,0,2.7,42943.1472
HP,Netbook,Windows 10,1366,768,1049088,0,0,11.6,1.17,2,0,0,0,32,0,0,1,0,1,0,0,1.6,11135.52
Asus,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.2,4,0,500,0,0,1,0,0,0,1,0,0,2.5,38378.6496
Lenovo,2 in 1 Convertible,Windows 10,1920,1080,2073600,1,1,14.0,1.8,4,128,0,0,0,0,0,1,0,1,0,0,2.5,33992.64
Lenovo,2 in 1 Convertible,Windows 10,3200,1800,5760000,1,1,13.3,1.3,16,512,0,0,0,0,0,1,0,1,0,0,2.5,79866.72
Lenovo,Notebook,Windows 10,1366,768,1049088,0,0,14.0,1.5,2,0,0,0,64,0,0,1,0,1,0,0,1.6,12201.12
HP,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.19,6,0,1024,0,0,0,1,0,0,1,0,0,2.5,40705.92
Asus,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.2,4,0,500,0,0,0,0,1,0,1,0,0,1.6,19660.32
